run_idx,phase,target_pl_w,ts,temp_c,power_w,power_limit_w,gpu_util_percent,mem_util_percent,fan_percent,graphics_clock_mhz,mem_clock_mhz,note
1,cooldown,150,1775283932.152187,44,10.91,250.0,6,3,0,139,405,
1,set_pl,150,1775283932.1897883,44,11.875,150.0,6,3,0,139,405,after_set_pl
1,run,150,1775283932.194005,44,11.875,150.0,6,3,0,139,405,
1,run,150,1775283933.2038598,44,10.712,150.0,6,3,0,139,405,
1,run,150,1775283934.2075927,49,155.183,150.0,100,27,0,1126,5005,
1,run,150,1775283935.2155695,50,157.286,150.0,100,33,0,1126,5005,
1,run,150,1775283936.2229917,50,155.279,150.0,100,27,0,1151,5005,
1,run,150,1775283937.2429163,51,150.73,150.0,100,29,0,1101,5005,
1,run,150,1775283938.3042655,51,156.641,150.0,100,28,0,1088,5005,
1,run,150,1775283939.3473496,52,137.063,150.0,100,30,0,1164,5005,
1,run,150,1775283940.4069362,52,154.996,150.0,100,29,0,1113,5005,
1,run,150,1775283941.502101,52,154.37,150.0,100,30,0,1126,5005,
1,run,150,1775283942.5674107,53,152.072,150.0,100,25,0,1050,5005,
1,run,150,1775283943.5699155,53,151.782,150.0,100,28,0,1088,5005,
1,run,150,1775283944.5729158,53,81.215,150.0,100,29,0,1126,5005,
1,run,150,1775283945.6269338,54,153.924,150.0,100,28,0,1151,5005,
1,run,150,1775283946.7029576,54,143.578,150.0,100,29,0,1088,5005,
1,run,150,1775283947.7469804,54,150.464,150.0,100,31,0,1164,5005,
1,run,150,1775283948.821981,55,68.243,150.0,100,26,0,1151,5005,
1,run,150,1775283949.8719242,55,142.029,150.0,100,29,0,1088,5005,
1,run,150,1775283950.9459348,55,155.699,150.0,100,26,0,1025,5005,
1,run,150,1775283951.9559062,56,150.755,150.0,100,25,15,1088,5005,
1,run,150,1775283952.958955,56,150.271,150.0,100,26,15,1101,5005,
1,run,150,1775283953.9689913,56,145.902,150.0,100,26,13,1101,5005,
1,run,150,1775283954.973107,56,153.175,150.0,100,27,11,1088,5005,
1,run,150,1775283955.975979,56,152.207,150.0,100,26,10,1164,5005,
1,run,150,1775283957.0419755,56,146.967,150.0,100,28,10,1088,5005,
1,run,150,1775283958.0999243,57,147.269,150.0,100,17,10,1101,5005,
1,run,150,1775283959.1898928,57,148.419,150.0,100,27,10,1164,5005,
1,run,150,1775283960.2259321,57,150.911,150.0,100,23,11,1088,5005,
1,run,150,1775283961.2979717,57,154.151,150.0,100,26,11,1151,5005,
1,run,150,1775283962.3859131,57,145.72,150.0,100,27,12,1075,5005,
1,run,150,1775283963.38897,57,133.502,150.0,100,35,12,1278,5005,
1,run,150,1775283964.4009533,58,68.733,150.0,100,28,13,1113,5005,
1,run,150,1775283965.457787,58,139.632,150.0,100,24,13,1063,5005,
1,run,150,1775283966.4597251,58,147.16,150.0,100,24,14,1050,5005,
1,run,150,1775283967.4859426,58,158.641,150.0,100,29,14,1139,5005,
1,run,150,1775283968.5072331,58,144.91,150.0,100,25,15,1088,5005,
1,run,150,1775283969.5659003,59,154.189,150.0,100,27,15,1101,5005,
1,run,150,1775283970.5689692,59,147.717,150.0,100,26,16,1101,5005,
1,run,150,1775283971.6309338,59,148.007,150.0,100,27,16,1075,5005,
1,run,150,1775283972.6859243,59,145.999,150.0,100,27,17,1088,5005,
1,run,150,1775283973.7509224,59,143.724,150.0,100,28,17,1037,5005,
1,run,150,1775283974.7592652,59,148.213,150.0,100,27,18,1139,5005,
1,run,150,1775283975.8027837,59,151.66,150.0,100,28,18,1126,5005,
1,run,150,1775283976.807093,60,159.266,150.0,100,29,18,1177,5005,
1,run,150,1775283977.8105466,60,150.439,150.0,100,25,18,1050,5005,
1,run,150,1775283978.8130007,60,154.286,150.0,100,30,19,1113,5005,
1,run,150,1775283979.9039905,60,145.418,150.0,100,26,19,1139,5005,
1,run,150,1775283980.967937,60,157.802,150.0,100,28,20,1113,5005,
1,run,150,1775283981.9910376,60,156.654,150.0,100,26,20,1113,5005,
1,run,150,1775283983.0431545,60,157.041,150.0,100,27,20,1037,5005,
1,run,150,1775283984.0879424,60,149.774,150.0,100,30,20,1075,5005,
1,run,150,1775283985.0979016,60,154.699,150.0,100,27,21,1063,5005,
1,run,150,1775283986.1009305,60,153.705,150.0,100,25,21,1113,5005,
1,run,150,1775283987.1081154,60,151.033,150.0,100,28,21,1088,5005,
1,run,150,1775283988.1109195,61,69.795,150.0,100,28,21,1063,5005,
1,run,150,1775283989.1555512,61,148.032,150.0,100,26,22,1063,5005,
1,run,150,1775283990.2019336,61,142.901,150.0,100,24,22,1075,5005,
1,run,150,1775283991.2319603,61,154.879,150.0,100,28,22,1088,5005,
1,run,150,1775283992.2408876,61,154.673,150.0,100,24,22,1088,5005,
1,run,150,1775283993.2439084,61,145.999,150.0,100,26,22,1037,5005,
1,run,150,1775283994.2469456,61,151.176,150.0,100,28,23,1063,5005,
1,run,150,1775283995.2930462,61,74.066,150.0,100,23,23,1012,5005,
1,run,150,1775283996.2939572,61,150.549,150.0,100,29,23,1101,5005,
1,run,150,1775283997.3129978,61,154.576,150.0,100,27,23,1164,5005,
1,run,150,1775283998.3339663,61,146.386,150.0,100,26,23,1101,5005,
1,run,150,1775283999.3944747,61,154.125,150.0,100,28,24,1113,5005,
1,run,150,1775284000.430943,61,153.499,150.0,100,26,23,1037,5005,
1,run,150,1775284001.438884,61,151.757,150.0,100,28,24,1063,5005,
1,run,150,1775284002.4549341,61,152.725,150.0,100,26,24,1075,5005,
1,run,150,1775284003.4582546,61,154.563,150.0,100,30,24,1164,5005,
1,run,150,1775284004.5199692,61,141.375,150.0,100,27,24,1227,5005,
1,run,150,1775284005.5779321,62,152.943,150.0,100,25,24,1025,5005,
1,run,150,1775284006.5809247,61,146.676,150.0,100,27,24,1075,5005,
1,run,150,1775284007.583946,62,152.506,150.0,100,25,24,1088,5005,
1,run,150,1775284008.6549249,62,145.708,150.0,100,28,25,1088,5005,
1,run,150,1775284009.6593378,62,152.375,150.0,100,30,25,1088,5005,
1,run,150,1775284010.6691155,62,62.516,150.0,100,29,25,1075,5005,
1,run,150,1775284011.7139595,62,150.739,150.0,100,25,25,1063,5005,
1,run,150,1775284012.733895,62,154.731,150.0,100,29,25,1025,5005,
1,run,150,1775284013.7459722,62,150.04,150.0,100,28,25,1101,5005,
1,run,150,1775284014.8310616,62,150.015,150.0,100,27,26,1050,5005,
1,run,150,1775284015.8369453,62,155.06,150.0,100,30,26,1151,5005,
1,run,150,1775284016.895941,62,155.931,150.0,100,26,26,1113,5005,
1,run,150,1775284017.9057875,62,64.56,150.0,100,27,26,1025,5005,
1,run,150,1775284018.951532,62,151.757,150.0,100,28,26,1088,5005,
1,run,150,1775284019.9819787,62,157.872,150.0,100,29,26,1101,5005,
1,run,150,1775284021.0159042,62,154.706,150.0,100,30,26,1101,5005,
1,run,150,1775284022.0364404,62,62.904,150.0,100,27,26,1025,5005,
1,run,150,1775284023.0819957,62,149.859,150.0,100,25,26,1063,5005,
1,run,150,1775284024.085239,62,143.385,150.0,100,26,26,1101,5005,
1,run,150,1775284025.1549702,62,91.483,150.0,100,27,26,1139,5005,
1,run,150,1775284026.193976,62,158.408,150.0,100,27,26,1151,5005,
1,run,150,1775284027.2729208,62,143.482,150.0,100,24,27,1050,5005,
1,run,150,1775284028.2759602,62,74.551,150.0,100,28,27,1037,5005,
1,run,150,1775284029.3039834,62,149.628,150.0,100,23,26,1075,5005,
1,run,150,1775284030.319926,62,151.66,150.0,100,29,27,1101,5005,
1,run,150,1775284031.332103,62,156.983,150.0,100,29,27,1126,5005,
1,run,150,1775284032.372936,62,149.484,150.0,100,26,27,1075,5005,
1,run,150,1775284033.4519851,62,145.03,150.0,100,28,27,1088,5005,
1,run,150,1775284034.5429301,62,150.427,150.0,100,30,27,1113,5005,
1,run,150,1775284035.5569353,62,141.158,150.0,100,29,27,1303,5005,
1,run,150,1775284036.586986,62,158.285,150.0,100,29,27,1075,5005,
1,run,150,1775284037.6679246,62,151.685,150.0,100,25,27,999,5005,
1,run,150,1775284038.6711798,62,148.225,150.0,100,26,27,1050,5005,
1,run,150,1775284039.6777222,62,141.739,150.0,100,27,27,1215,5005,
1,run,150,1775284040.6967895,63,145.611,150.0,100,27,27,1063,5005,
1,run,150,1775284041.7399466,62,156.125,150.0,100,27,27,1113,5005,
1,run,150,1775284042.751888,63,158.189,150.0,100,27,27,999,5005,
1,run,150,1775284043.784874,62,143.663,150.0,100,26,28,1063,5005,
1,run,150,1775284044.8249059,63,150.33,150.0,100,24,28,1050,5005,
1,run,150,1775284045.8279898,62,149.193,150.0,100,27,28,1126,5005,
1,run,150,1775284046.8809118,62,72.61,150.0,100,28,28,1506,5005,
1,run,150,1775284047.9409153,63,151.02,150.0,100,24,28,1088,5005,
1,run,150,1775284048.943941,63,147.838,150.0,100,25,28,1113,5005,
1,run,150,1775284049.9999719,63,153.158,150.0,100,27,28,1088,5005,
1,run,150,1775284051.0256383,63,62.915,150.0,100,24,28,1063,5005,
1,run,150,1775284052.0704777,63,148.516,150.0,100,27,28,1101,5005,
1,run,150,1775284053.0737305,63,154.189,150.0,100,29,28,1101,5005,
1,run,150,1775284054.1139781,63,153.983,150.0,100,25,28,1126,5005,
1,run,150,1775284055.1739297,63,150.127,150.0,100,28,28,1126,5005,
1,run,150,1775284056.1869218,62,146.483,150.0,100,24,28,1126,5005,
1,run,150,1775284057.200977,63,153.718,150.0,100,28,28,1088,5005,
1,run,150,1775284058.2409544,63,92.55,150.0,100,28,28,1113,5005,
1,run,150,1775284059.30097,63,156.331,150.0,100,28,28,1177,5005,
1,run,150,1775284060.3614163,63,140.008,150.0,100,24,28,999,5005,
1,run,150,1775284061.3769908,63,79.598,150.0,100,27,29,1139,5005,
1,run,150,1775284062.4076047,63,149.459,150.0,100,25,28,1088,5005,
1,run,150,1775284063.4153361,63,150.583,150.0,100,30,28,1101,5005,
1,run,150,1775284064.423935,63,143.772,150.0,100,19,28,1037,5005,
1,run,150,1775284065.4269636,62,174.66,150.0,100,33,29,1202,5005,
1,run,150,1775284066.4489536,63,149.206,150.0,100,25,29,1113,5005,
1,run,150,1775284067.5210793,63,148.128,150.0,100,28,29,1050,5005,
1,run,150,1775284068.5243719,63,67.563,150.0,100,24,29,1075,5005,
1,run,150,1775284069.5669484,63,148.806,150.0,100,28,29,1101,5005,
1,run,150,1775284070.587913,63,148.128,150.0,100,27,29,1088,5005,
1,run,150,1775284071.593077,63,153.053,150.0,100,27,29,1075,5005,
1,run,150,1775284072.6359441,63,155.86,150.0,100,30,29,1101,5005,
1,run,150,1775284073.6959448,63,149.484,150.0,100,28,29,1126,5005,
1,run,150,1775284074.7549772,63,86.259,150.0,100,26,29,1075,5005,
1,run,150,1775284075.792941,63,92.446,150.0,100,27,29,1088,5005,
1,run,150,1775284076.833964,63,155.641,150.0,100,28,29,1088,5005,
1,run,150,1775284077.8703368,63,146.483,150.0,100,24,29,987,5005,
1,run,150,1775284078.8732522,63,153.646,150.0,100,26,29,1101,5005,
1,run,150,1775284079.9448388,63,155.073,150.0,100,30,29,1113,5005,
1,run,150,1775284080.9869301,63,143.966,150.0,100,30,29,1063,5005,
1,run,150,1775284082.047108,63,145.732,150.0,100,27,29,1075,5005,
1,run,150,1775284083.04995,63,149.677,150.0,100,23,29,1139,5005,
1,run,150,1775284084.1155677,63,74.939,150.0,100,24,29,1037,5005,
1,run,150,1775284085.158995,63,139.086,150.0,100,26,29,1088,5005,
1,run,150,1775284086.2595694,63,66.803,150.0,100,25,29,1265,5005,
1,run,150,1775284087.2908766,63,147.209,150.0,100,26,29,1050,5005,
1,run,150,1775284088.293935,63,152.943,150.0,100,27,29,1113,5005,
1,run,150,1775284089.296926,63,153.911,150.0,100,29,29,1050,5005,
1,run,150,1775284090.3151557,63,144.643,150.0,100,27,30,1037,5005,
1,run,150,1775284091.3179252,63,149.29,150.0,100,24,30,1113,5005,
1,run,150,1775284092.344311,63,158.795,150.0,100,27,30,1139,5005,
1,run,150,1775284093.42797,63,148.903,150.0,100,28,30,1050,5005,
1,run,150,1775284094.4919562,63,68.151,150.0,100,26,30,1088,5005,
1,run,150,1775284095.5459943,63,151.613,150.0,100,27,30,1075,5005,
1,run,150,1775284096.6399472,63,151.854,150.0,100,25,30,987,5005,
1,run,150,1775284097.6489708,63,144.982,150.0,100,23,30,1101,5005,
1,run,150,1775284098.7039578,63,158.311,150.0,100,26,30,1139,5005,
1,run,150,1775284099.7633593,63,149.871,150.0,100,26,30,1063,5005,
1,run,150,1775284100.7658823,63,150.73,150.0,100,28,30,1139,5005,
1,run,150,1775284101.8269618,63,80.472,150.0,100,24,30,1075,5005,
1,run,150,1775284102.8659396,63,151.395,150.0,100,25,30,1113,5005,
1,run,150,1775284103.8909762,63,149.968,150.0,100,21,30,1063,5005,
1,run,150,1775284104.9289603,63,144.91,150.0,100,25,30,1075,5005,
1,run,150,1775284106.004911,63,142.393,150.0,100,24,30,1101,5005,
1,run,150,1775284107.0649092,63,157.679,150.0,100,29,30,1303,5005,
1,run,150,1775284108.0678859,63,152.338,150.0,100,28,30,1063,5005,
1,run,150,1775284109.0689328,63,148.37,150.0,100,26,31,1037,5005,
1,run,150,1775284110.0859373,63,73.568,150.0,100,31,30,1050,5005,
1,run,150,1775284111.132919,63,155.067,150.0,100,29,31,1113,5005,
1,run,150,1775284112.1639388,63,151.997,150.0,100,30,30,1113,5005,
2,cooldown,175,1775284113.5643165,62,64.549,150.0,15,1,30,1556,5508,
2,cooldown,175,1775284114.5699794,60,63.967,150.0,1,0,31,1556,5508,
2,cooldown,175,1775284115.5729897,60,63.676,150.0,1,0,31,1556,5508,
2,cooldown,175,1775284116.5759335,59,60.085,150.0,1,0,31,1430,5508,
2,cooldown,175,1775284117.5799267,59,59.988,150.0,1,0,31,1430,5508,
2,cooldown,175,1775284118.5830648,59,60.085,150.0,1,0,31,1430,5508,
2,cooldown,175,1775284119.586058,59,54.298,150.0,1,0,31,1252,5005,
2,cooldown,175,1775284120.5890727,58,54.39,150.0,1,0,30,1252,5005,
2,cooldown,175,1775284121.5929022,58,20.424,150.0,1,1,30,721,810,
2,cooldown,175,1775284122.5972242,57,17.321,150.0,1,1,31,746,810,
2,cooldown,175,1775284123.6015797,57,17.422,150.0,3,2,30,746,810,
2,cooldown,175,1775284124.6052918,56,18.304,150.0,5,3,30,303,405,
2,cooldown,175,1775284125.6092553,56,14.411,150.0,5,3,30,303,405,
2,cooldown,175,1775284126.6130924,56,18.498,150.0,5,3,31,303,405,
2,cooldown,175,1775284127.6181645,56,18.5,150.0,6,3,31,139,405,
2,cooldown,175,1775284128.6241992,55,14.703,150.0,7,3,30,139,405,
2,cooldown,175,1775284129.6281183,55,17.817,150.0,5,3,30,139,405,
2,cooldown,175,1775284130.6321316,55,17.817,150.0,3,2,30,139,405,
2,cooldown,175,1775284131.6351733,54,15.87,150.0,3,2,30,139,405,
2,cooldown,175,1775284132.6383297,54,16.262,150.0,3,2,30,139,405,
2,cooldown,175,1775284133.6428146,54,16.358,150.0,3,2,30,139,405,
2,cooldown,175,1775284134.646865,54,15.969,150.0,6,3,29,139,405,
2,cooldown,175,1775284135.6547856,53,15.774,150.0,6,3,30,139,405,
2,cooldown,175,1775284136.6562238,53,15.969,150.0,6,3,30,139,405,
2,cooldown,175,1775284137.6670108,53,15.774,150.0,6,3,29,139,405,
2,cooldown,175,1775284138.6702664,53,15.774,150.0,6,3,29,139,405,
2,cooldown,175,1775284139.67815,52,15.677,150.0,5,3,29,139,405,
2,cooldown,175,1775284140.6852252,52,15.677,150.0,3,2,29,139,405,
2,cooldown,175,1775284141.694088,52,16.066,150.0,3,2,29,139,405,
2,cooldown,175,1775284142.6991372,52,15.87,150.0,3,2,28,139,405,
2,cooldown,175,1775284143.704988,52,15.288,150.0,3,2,28,139,405,
2,cooldown,175,1775284144.7082646,51,15.384,150.0,4,2,28,139,405,
2,cooldown,175,1775284145.7181985,51,15.288,150.0,5,3,28,139,405,
2,cooldown,175,1775284146.7245448,51,15.871,150.0,6,3,27,139,405,
2,cooldown,175,1775284147.73019,51,15.384,150.0,7,3,27,139,405,
2,cooldown,175,1775284148.7379773,50,15.385,150.0,7,3,26,139,405,
2,cooldown,175,1775284149.74098,50,15.58,150.0,7,3,26,139,405,
2,cooldown,175,1775284150.7463882,50,15.384,150.0,6,3,26,139,405,
2,cooldown,175,1775284151.7541864,50,15.482,150.0,9,3,25,139,405,
2,cooldown,175,1775284152.7613509,50,15.384,150.0,6,3,25,139,405,
2,cooldown,175,1775284153.7681394,50,15.677,150.0,3,2,24,139,405,
2,cooldown,175,1775284154.7741115,50,16.066,150.0,3,2,24,139,405,
2,cooldown,175,1775284155.7783837,49,15.19,150.0,3,2,24,139,405,
2,cooldown,175,1775284156.7851655,49,15.482,150.0,4,2,23,139,405,
2,cooldown,175,1775284157.793255,49,14.217,150.0,6,3,23,139,405,
2,cooldown,175,1775284158.801187,49,15.288,150.0,7,3,22,139,405,
2,cooldown,175,1775284159.8062027,49,15.481,150.0,6,3,22,139,405,
2,cooldown,175,1775284160.8132513,49,14.996,150.0,7,3,21,139,405,
2,cooldown,175,1775284161.821066,49,15.58,150.0,6,3,21,139,405,
2,cooldown,175,1775284162.8262062,49,15.384,150.0,3,2,21,139,405,
2,cooldown,175,1775284163.8340333,48,15.189,150.0,3,2,20,139,405,
2,set_pl,175,1775284163.8808076,48,12.17,175.0,3,2,20,139,405,after_set_pl
2,run,175,1775284163.88493,48,12.17,175.0,6,3,20,139,405,
2,run,175,1775284164.8861277,48,13.34,175.0,3,2,20,139,405,
2,run,175,1775284165.899927,54,182.284,175.0,100,35,19,1455,5005,
2,run,175,1775284166.9199305,54,162.002,175.0,100,30,19,1189,5005,
2,run,175,1775284167.9399393,55,177.247,175.0,100,36,19,1442,5005,
2,run,175,1775284168.9509234,55,170.586,175.0,100,31,19,1316,5005,
2,run,175,1775284169.9589162,56,178.282,175.0,100,34,19,1430,5005,
2,run,175,1775284170.9619062,56,175.781,175.0,100,34,19,1379,5005,
2,run,175,1775284171.9650981,56,178.215,175.0,100,34,18,1430,5005,
2,run,175,1775284172.9679062,57,177.657,175.0,100,32,19,1379,5005,
2,run,175,1775284173.9709144,57,183.928,175.0,100,37,19,1468,5005,
2,run,175,1775284174.9761665,56,81.506,175.0,100,23,19,1430,5005,
2,run,175,1775284175.9809182,57,129.035,175.0,100,33,18,1379,5005,
2,run,175,1775284177.0039587,58,131.93,175.0,100,35,19,1404,5005,
2,run,175,1775284178.0269885,58,178.818,175.0,100,36,19,1455,5005,
2,run,175,1775284179.0529556,58,182.248,175.0,100,39,19,1392,5005,
2,run,175,1775284180.0859177,59,179.413,175.0,100,37,19,1430,5005,
2,run,175,1775284181.088918,59,178.446,175.0,100,33,19,1417,5005,
2,run,175,1775284182.0926356,59,180.365,175.0,100,36,19,1379,5005,
2,run,175,1775284183.096415,59,180.507,175.0,100,34,19,1366,5005,
2,run,175,1775284184.0989597,59,199.234,175.0,100,37,19,1544,5005,
2,run,175,1775284185.1219451,60,179.926,175.0,100,34,19,1442,5005,
2,run,175,1775284186.12381,60,179.085,175.0,100,35,19,1404,5005,
2,run,175,1775284187.126923,60,180.41,175.0,100,36,19,1328,5005,
2,run,175,1775284188.1566296,60,177.619,175.0,100,33,20,1328,5005,
2,run,175,1775284189.1596153,61,177.813,175.0,100,33,20,1430,5005,
2,run,175,1775284190.1619055,61,170.241,175.0,100,36,21,1341,5005,
2,run,175,1775284191.1651793,61,181.861,175.0,100,37,21,1392,5005,
2,run,175,1775284192.168018,61,181.012,175.0,100,34,22,1265,5005,
2,run,175,1775284193.2199824,62,175.893,175.0,100,33,22,1417,5005,
2,run,175,1775284194.237886,62,177.039,175.0,100,32,23,1392,5005,
2,run,175,1775284195.2409132,62,170.848,175.0,100,33,24,1366,5005,
2,run,175,1775284196.2453008,62,164.947,175.0,100,32,24,1316,5005,
2,run,175,1775284197.2485387,62,178.706,175.0,100,36,24,1392,5005,
2,run,175,1775284198.2510042,62,166.039,175.0,100,36,25,1366,5005,
2,run,175,1775284199.2545803,63,171.565,175.0,100,34,25,1392,5005,
2,run,175,1775284200.2568738,63,172.213,175.0,100,33,26,1366,5005,
2,run,175,1775284201.2624097,63,169.59,175.0,100,32,26,1366,5005,
2,run,175,1775284202.2649252,63,169.107,175.0,100,32,27,1366,5005,
2,run,175,1775284203.2679157,63,179.644,175.0,100,35,27,1404,5005,
2,run,175,1775284204.272092,63,176.922,175.0,100,34,27,1316,5005,
2,run,175,1775284205.2749186,63,172.049,175.0,100,34,27,1404,5005,
2,run,175,1775284206.2781608,63,175.829,175.0,100,34,28,1328,5005,
2,run,175,1775284207.280916,63,182.381,175.0,100,35,28,1417,5005,
2,run,175,1775284208.283929,64,173.349,175.0,100,36,28,1417,5005,
2,run,175,1775284209.2869124,64,182.834,175.0,100,34,29,1341,5005,
2,run,175,1775284210.2899406,64,174.079,175.0,100,32,29,1354,5005,
2,run,175,1775284211.2935352,64,175.186,175.0,100,32,29,1379,5005,
2,run,175,1775284212.2949145,64,169.244,175.0,100,33,30,1354,5005,
2,run,175,1775284213.2996857,64,179.45,175.0,100,32,30,1341,5005,
2,run,175,1775284214.3029065,64,179.45,175.0,100,37,30,1430,5005,
2,run,175,1775284215.3061152,64,171.565,175.0,100,35,30,1379,5005,
2,run,175,1775284216.3093328,64,171.124,175.0,100,35,30,1379,5005,
2,run,175,1775284217.3119137,64,181.384,175.0,100,37,31,1468,5005,
2,run,175,1775284218.3149178,64,177.077,175.0,100,35,31,1392,5005,
2,run,175,1775284219.3179727,64,178.937,175.0,100,31,31,1392,5005,
2,run,175,1775284220.3389633,64,176.69,175.0,100,32,31,1303,5005,
2,run,175,1775284221.3460538,64,180.87,175.0,100,37,32,1366,5005,
2,run,175,1775284222.3699374,64,178.015,175.0,100,34,32,1366,5005,
2,run,175,1775284223.3729255,65,177.903,175.0,100,35,32,1430,5005,
2,run,175,1775284224.3773825,65,175.278,175.0,100,32,32,1303,5005,
2,run,175,1775284225.3799026,65,181.77,175.0,100,36,32,1430,5005,
2,run,175,1775284226.382925,65,174.437,175.0,100,32,32,1341,5005,
2,run,175,1775284227.385922,65,171.827,175.0,100,32,32,1354,5005,
2,run,175,1775284228.3889482,65,178.982,175.0,100,34,33,1392,5005,
2,run,175,1775284229.4139123,65,175.24,175.0,100,32,33,1404,5005,
2,run,175,1775284230.416894,65,153.137,175.0,100,34,33,1417,5005,
2,run,175,1775284231.4379165,65,165.334,175.0,100,32,33,1354,5005,
2,run,175,1775284232.4438708,65,157.815,175.0,100,36,33,1366,5005,
2,run,175,1775284233.4472466,65,176.221,175.0,100,35,33,1379,5005,
2,run,175,1775284234.4499214,65,175.53,175.0,100,33,34,1404,5005,
2,run,175,1775284235.452922,65,185.302,175.0,100,31,34,1328,5005,
2,run,175,1775284236.4572678,65,178.082,175.0,100,32,34,1328,5005,
2,run,175,1775284237.4610875,65,178.498,175.0,100,34,34,1392,5005,
2,run,175,1775284238.4628632,65,179.078,175.0,100,36,34,1392,5005,
2,run,175,1775284239.4661703,65,173.857,175.0,100,37,34,1366,5005,
2,run,175,1775284240.4691093,65,172.464,175.0,100,35,34,1379,5005,
2,run,175,1775284241.471957,65,131.091,175.0,100,31,34,1366,5005,
2,run,175,1775284242.4989808,65,94.393,175.0,100,32,34,1341,5005,
2,run,175,1775284243.5220613,65,178.662,175.0,100,34,34,1430,5005,
2,run,175,1775284244.5434878,65,171.718,175.0,100,34,34,1379,5005,
2,run,175,1775284245.5459182,65,168.029,175.0,100,32,34,1328,5005,
2,run,175,1775284246.5527422,65,172.407,175.0,100,34,35,1303,5005,
2,run,175,1775284247.5559185,65,179.339,175.0,100,36,35,1417,5005,
2,run,175,1775284248.5588982,65,177.048,175.0,100,34,35,1379,5005,
2,run,175,1775284249.5619388,65,178.937,175.0,100,35,35,1392,5005,
2,run,175,1775284250.5847337,65,166.785,175.0,100,32,35,1303,5005,
2,run,175,1775284251.5879097,65,181.816,175.0,100,36,35,1442,5005,
2,run,175,1775284252.590911,65,173.789,175.0,100,34,35,1341,5005,
2,run,175,1775284253.5943522,66,171.152,175.0,100,34,35,1366,5005,
2,run,175,1775284254.5972614,65,163.329,175.0,100,33,35,1316,5005,
2,run,175,1775284255.5999064,66,171.787,175.0,100,33,35,1354,5005,
2,run,175,1775284256.604724,65,174.04,175.0,100,32,36,1290,5005,
2,run,175,1775284257.6079068,66,179.123,175.0,100,33,35,1404,5005,
2,run,175,1775284258.6109142,66,164.974,175.0,100,33,35,1328,5005,
2,run,175,1775284259.6139443,66,113.815,175.0,100,35,35,1442,5005,
2,run,175,1775284260.633897,66,175.515,175.0,100,32,35,1379,5005,
2,run,175,1775284261.639767,66,174.563,175.0,100,33,36,1404,5005,
2,run,175,1775284262.6447778,66,174.921,175.0,100,30,35,1303,5005,
2,run,175,1775284263.6479192,66,176.831,175.0,100,33,36,1417,5005,
2,run,175,1775284264.6508954,66,168.748,175.0,100,33,36,1366,5005,
2,run,175,1775284265.6539018,66,167.752,175.0,100,33,36,1379,5005,
2,run,175,1775284266.6569111,66,170.433,175.0,100,34,36,1328,5005,
2,run,175,1775284267.6599762,66,197.11,175.0,100,36,36,1417,5005,
2,run,175,1775284268.6749713,66,166.108,175.0,100,32,36,1316,5005,
2,run,175,1775284269.6880689,66,170.723,175.0,100,30,36,1354,5005,
2,run,175,1775284270.6899168,66,167.462,175.0,100,32,36,1379,5005,
2,run,175,1775284271.6929061,66,163.854,175.0,100,37,36,1404,5005,
2,run,175,1775284272.6959126,66,174.66,175.0,100,34,36,1379,5005,
2,run,175,1775284273.698993,66,90.416,175.0,100,34,36,1366,5005,
2,run,175,1775284274.7249794,66,175.143,175.0,100,33,37,1392,5005,
2,run,175,1775284275.746905,66,177.256,175.0,100,37,37,1442,5005,
2,run,175,1775284276.75011,66,164.463,175.0,100,32,37,1366,5005,
2,run,175,1775284277.7533166,66,168.816,175.0,100,33,36,1366,5005,
2,run,175,1775284278.7559097,66,176.057,175.0,100,33,36,1379,5005,
2,run,175,1775284279.7591314,66,178.275,175.0,100,33,36,1404,5005,
2,run,175,1775284280.761898,66,176.11,175.0,100,34,36,1366,5005,
2,run,175,1775284281.7649424,66,172.009,175.0,100,32,36,1366,5005,
2,run,175,1775284282.7939234,66,177.033,175.0,100,35,36,1430,5005,
2,run,175,1775284283.796906,66,180.447,175.0,100,32,37,1430,5005,
2,run,175,1775284284.8012264,66,176.371,175.0,100,33,37,1366,5005,
2,run,175,1775284285.8039055,66,177.851,175.0,100,35,37,1417,5005,
2,run,175,1775284286.806923,66,175.917,175.0,100,34,37,1392,5005,
2,run,175,1775284287.8109117,66,166.992,175.0,100,33,37,1341,5005,
2,run,175,1775284288.8157415,66,174.495,175.0,100,33,37,1328,5005,
2,run,175,1775284289.8189166,66,176.251,175.0,100,34,37,1341,5005,
2,run,175,1775284290.8219283,66,176.758,175.0,100,31,37,1328,5005,
2,run,175,1775284291.824916,66,180.625,175.0,100,33,37,1417,5005,
2,run,175,1775284292.8279662,66,175.365,175.0,100,34,37,1354,5005,
2,run,175,1775284293.858347,66,176.825,175.0,100,32,37,1354,5005,
2,run,175,1775284294.860918,66,179.852,175.0,100,35,37,1455,5005,
2,run,175,1775284295.863909,66,181.607,175.0,100,33,37,1417,5005,
2,run,175,1775284296.866909,66,171.235,175.0,100,35,37,1392,5005,
2,run,175,1775284297.8706565,66,169.881,175.0,100,33,37,1354,5005,
2,run,175,1775284298.875184,66,167.559,175.0,100,32,37,1303,5005,
2,run,175,1775284299.8779242,66,178.565,175.0,100,33,37,1328,5005,
2,run,175,1775284300.880856,66,177.241,175.0,100,34,37,1316,5005,
